,Patient,Model,Dipole,Dist_mm,Angle_deg,Residual_Variance,Is_Grid,Grid_eq_Source,Total_AMR_steps
280,124422,SimNIBS7_headreco,dip4,3.37860987814161,13.0057124933124,0.0009333448986057,1,1,5
281,124422,german7,dip3,3.80278255386069,27.0931048594747,0.0001995014039396,1,1,4
282,124422,german7,dip2,5.08248878950267,22.8640883322966,0.0003737152063959,0,1,8
283,124422,SimNIBS7,dip4,1.502656282252,8.64650917371579,0.0009053951655362,1,1,8
284,124422,swiss7,dip1,3.39871190598573,7.29324936030148,0.0002847539382569,0,1,6
285,124422,german7,dip1,5.44013300238517,9.99018841850838,0.0005075262647222,1,1,2
286,124422,german7_headreco,dip1,3.19167157344284,10.1112572825893,0.0008109896558097,1,1,7
287,124422,german7_headreco,dip2,6.79927302199681,44.8226332017414,0.0411469307004267,1,1,30
288,122620,german7,dip4,3.21365147198313,10.4206621503993,0.0023912037951808,1,1,9
289,122620,SimNIBS7_headreco,dip3,4.27272830211029,12.5910362416195,0.0007915137603347,0,1,2
290,122620,german7_headreco,dip1,6.31987264452838,15.0300967219129,0.0005864678149705,1,1,5
291,122620,german7,dip1,6.48353349948048,6.57660134006317,0.0006307936806437,0,1,2
292,122620,swiss7,dip3,1.55600361925013,6.57666159618389,0.000989954316187,0,1,3
293,122620,german7,dip3,4.34512229981362,15.3371349325384,0.0005752365883393,0,1,5
294,122620,swiss7_headreco,dip3,1.23787742761084,5.86326929360311,0.0006165715084586,1,1,2
295,122620,swiss7,dip2,2.75413787064823,5.60989280474484,0.0004660338540842,0,1,2
296,122620,swiss7,dip4,2.27678616753597,6.83026445973297,0.0005442939389901,0,1,6
297,122620,SimNIBS7,dip2,3.74304201081844,10.9092098162427,0.000423990925973,1,1,4
298,122620,SimNIBS7_headreco,dip2,3.06206116500776,3.64103648995374,0.0006412081599994,1,1,4
299,122620,SimNIBS7_headreco,dip4,8.58938175283318,9.17278507922267,0.0013429647591167,1,1,4
300,122620,SimNIBS7,dip1,6.67659240412241,12.1148316151141,0.0002217556923534,0,1,7
301,122620,SimNIBS7,dip3,4.23492189804448,15.3304894787114,0.0004299372468243,1,1,3
302,122620,SimNIBS7_headreco,dip1,6.29901555424304,14.9434464815554,0.0006468967421926,1,1,4
303,122620,swiss7,dip1,4.20935917643569,5.8952186791444,0.0005475498471032,0,1,6
304,122620,swiss7_headreco,dip2,1.84400272088395,0.731257446162497,0.000373516848267,0,1,2
305,122620,german7_headreco,dip3,4.28683881716337,12.4904737107338,0.0008113727111359,1,1,2
306,122620,SimNIBS7,dip4,3.16811715813154,12.5266312197901,0.0035087903787043,1,1,9
307,122620,swiss7_headreco,dip1,5.22548477445251,9.0487765681531,0.0005670777977175,1,1,2
308,122620,german7_headreco,dip2,2.99272124536302,3.42901564233414,0.000605698893969,0,1,4
309,122620,german7_headreco,dip4,8.2104196537936,9.08831772413319,0.0012910808038993,1,1,6
310,122620,german7,dip2,3.6913723771254,11.1211268614851,0.0004561410223369,1,1,4
311,122620,swiss7_headreco,dip4,2.88452304174507,11.278605198682,0.0010576908849446,1,1,9
312,130013,german7,dip3,1.78276782514494,14.5076518057263,0.0023061554739828,1,1,6
313,130013,swiss7_headreco,dip2,6.46424566666248,19.9560215291988,0.0008572564035136,1,1,6
314,130013,SimNIBS7,dip4,5.1644585325132,25.0643128681326,0.0079715874132138,0,1,6
315,130013,SimNIBS7_headreco,dip1,5.31880837840944,7.48306132402421,0.0008858472893047,0,1,4
316,130013,swiss7_headreco,dip3,1.07639039731288,5.62883465767232,0.0006555921835594,0,1,5
317,130013,SimNIBS7,dip3,2.3497809735701,13.1996800837711,0.0022573135541338,0,1,6
318,130013,SimNIBS7,dip1,4.87231956964379,11.0480714846264,0.000285890773131,1,1,3
319,130013,german7_headreco,dip1,5.48492777868006,7.27221241412564,0.0008620702332097,1,1,4
320,130013,german7,dip2,5.20357240753854,26.8574791355105,0.0007291634964936,0,1,7
321,130013,SimNIBS7,dip2,5.37450664500934,26.9724187583084,0.0006614684928956,0,1,8
322,130013,SimNIBS7_headreco,dip3,3.52926559482895,13.0475171626036,0.0012780206338396,1,1,6
323,130013,SimNIBS7_headreco,dip4,5.51023997990106,25.5212697141582,0.0021265249688829,0,1,4
324,130013,german7,dip4,4.68692375604524,24.7201274114533,0.0072990159553127,0,1,7
325,130013,german7_headreco,dip2,8.64207843452531,31.3663992648026,0.001111392722599,0,1,8
326,130013,swiss7,dip2,3.35906007043482,14.4367825935067,0.0005994390409389,0,1,6
327,130013,swiss7,dip3,0.893918483640147,6.18278375427592,0.001493626162875,1,1,6
328,130013,german7_headreco,dip3,3.15019145495891,13.1354090650103,0.0011936068938132,0,1,5
329,130013,swiss7,dip4,2.5060926501742,13.2997311805932,0.0031311842322081,1,1,5
330,130013,swiss7,dip1,3.11633998322246,7.98334477679975,0.0003610928380955,1,1,2
331,130013,SimNIBS7_headreco,dip2,8.65179031718388,31.5130761975459,0.0010674904597833,0,1,8
332,130013,swiss7_headreco,dip4,3.40120591041525,18.9683579085746,0.0008644443659666,0,1,4
333,130013,german7,dip1,4.12051713015344,4.40915185410265,0.0003220318612943,0,1,3
334,130013,swiss7_headreco,dip1,5.18319374877589,4.77377618587364,0.0005523495565037,1,1,3
335,130013,german7_headreco,dip4,5.29839313648924,24.0696282567831,0.0020372859345604,0,1,4
336,122317,swiss7,dip3,1.94290931553717,10.1343763138224,0.0004776620336258,0,1,3
337,122317,SimNIBS7,dip1,4.12813769647554,8.83824721079525,0.000363606957508,0,1,7
338,122317,swiss7,dip1,3.05780043046905,3.7357357450227,0.0003958612557928,0,1,5
339,122317,german7_headreco,dip3,2.56983054945403,21.2954999815066,0.0013841345733536,1,1,5
340,122317,german7_headreco,dip1,4.01794595527244,15.0194146261403,0.0007546624300791,0,1,6
341,122317,german7,dip3,2.94391856919281,20.6177014820582,0.0006462192943159,0,1,3
342,122317,swiss7,dip2,3.26672119197799,7.18000564454182,0.000629037957631,1,1,5
343,122317,SimNIBS7_headreco,dip3,1.5528267809674,21.7725572476557,0.0010592067916345,1,1,3
344,122317,german7_headreco,dip4,5.94856243527236,6.00027813825583,0.0027496733227661,1,1,8
345,122317,SimNIBS7_headreco,dip4,6.7908716685605,4.39834699620464,0.0027589910071778,1,1,8
346,122317,german7,dip1,4.04965607270858,8.99725488689469,0.0003079222200634,1,1,6
347,122317,SimNIBS7_headreco,dip2,6.73728858213218,22.5261754448577,0.0013421717560599,1,1,7
348,122317,german7_headreco,dip2,6.75228061980485,22.6677633572415,0.0013522680932772,0,1,7
349,122317,SimNIBS7,dip2,4.86453527466182,18.5299041670691,0.000859689160793,0,1,7
350,122317,german7,dip4,4.31749177960575,31.2491533584083,0.0018631987316326,1,1,6
351,122317,swiss7_headreco,dip4,1.46967728094214,3.0935703398715,0.0007358001699265,1,1,5
352,122317,SimNIBS7,dip4,4.64117734690538,47.3833389457486,0.0022057941296914,0,1,6
353,122317,SimNIBS7,dip3,2.90432893487748,20.8773549317736,0.0006855419452339,1,1,3
354,122317,swiss7_headreco,dip1,3.94379284298102,11.5917941452465,0.0006513400149769,1,1,5
355,122317,swiss7_headreco,dip3,0.94319604917291,10.9520840148502,0.0005754504609678,1,1,2
356,122317,swiss7,dip4,1.75518501629515,35.6369870299964,0.0011661854709867,1,1,6
357,122317,swiss7_headreco,dip2,4.30246090769342,11.3105004738986,0.0006702588822277,0,1,6
358,122317,german7,dip2,5.17460170686162,19.3165867948952,0.000943453479123,0,1,7
359,122317,SimNIBS7_headreco,dip1,4.19115509521851,14.8724134451001,0.0007292902451009,1,1,6
